id,price
1,744663.7
2,728109.7
3,498664.84
4,356175.78
5,903414.1
6,412875.3
7,183124.28
8,333863.97
9,325975.28
10,541695.75
11,936155.1
12,361444.53
13,1958974.8
14,573851.8
15,538286.25
16,1467306.4
17,519177.06
18,437227.88
19,488576.56
20,425090.1
21,513976.06
22,1258306.1
23,512957.47
24,705275.44
25,324403.62
26,222118.64
27,694710.94
28,223874.1
29,616268.7
30,175394.36
31,854163.7
32,777307.1
33,429279.78
34,168031.31
35,244778.72
36,211348.8
37,280734.4
38,641299.4
39,605116.7
40,783280.2
41,598136.8
42,495059.62
43,851311.1
44,200767.98
45,247326.84
46,545579.8
47,369106.06
48,841997.3
49,1076466.2
50,2519678.8
51,382121.28
52,813052.7
53,749956.44
54,342126.25
55,571626.25
56,465832.4
57,560977.4
58,536202.06
59,272014.4
60,233439.94
61,233684.8
62,277463.72
63,366880.1
64,843373.44
65,285562.66
66,483728.72
67,823161.0
68,329340.16
69,874378.5
70,608454.6
71,433214.03
72,476062.4
73,688371.06
74,854617.7
75,504382.47
76,2645137.2
77,288380.2
78,651762.75
79,448461.28
80,1797710.9
81,220268.45
82,403947.34
83,406573.66
84,795653.06
85,365022.25
86,424648.03
87,435523.16
88,273154.9
89,387368.53
90,233424.64
91,499298.4
92,229144.92
93,630433.7
94,442761.66
95,828286.6
96,674176.06
97,1059654.9
98,405743.9
99,664062.94
100,297646.34
101,479043.2
102,389143.0
103,297801.06
104,613839.2
105,283990.4
106,812348.25
107,619945.75
108,506265.4
109,531014.4
110,387149.9
111,643451.0
112,491782.2
113,272531.34
114,397325.75
115,266759.6
116,380079.34
117,287178.53
118,1005877.44
119,147629.67
120,260443.88
121,1133904.0
122,305309.38
123,374326.3
124,598978.9
125,298105.34
126,304866.9
127,671802.25
128,813795.3
129,776071.56
130,222877.9
131,683900.8
132,469297.47
133,334920.4
134,469529.66
135,419673.75
136,601318.8
137,1450750.6
138,339382.38
139,565438.06
140,749338.2
141,702364.25
142,306582.88
143,775904.9
144,529704.94
145,564663.2
146,789751.94
147,1798695.5
148,318269.0
149,497648.9
150,972574.5
151,1456874.1
152,1218904.5
153,302131.75
154,922135.3
155,547906.7
156,262622.62
157,156741.45
158,420959.03
159,204573.36
160,573426.2
161,676636.94
162,515276.8
163,566861.75
164,525879.8
165,583570.5
166,362347.44
167,498691.28
168,561724.6
169,291112.3
170,473628.34
171,534081.0
172,612119.56
173,192281.61
174,302038.4
175,414898.8
176,266841.0
177,330524.28
178,396829.0
179,440069.0
180,216356.9
181,575856.8
182,366981.22
183,445231.4
184,899527.25
185,383165.47
186,426549.78
187,747257.6
188,449679.47
189,702485.8
190,555681.56
191,246229.58
192,729354.7
193,408854.03
194,252625.16
195,412848.22
196,168672.25
197,334432.44
198,1033558.3
199,210880.53
200,594105.9
201,301837.12
202,451208.6
203,735967.44
204,1469131.2
205,868632.3
206,225924.67
207,786511.25
208,710967.56
209,192740.84
210,432569.25
211,288834.6
212,642403.9
213,260725.12
214,253084.05
215,651224.2
216,313741.7
217,346359.66
218,771370.3
219,499789.47
220,687390.25
221,436231.97
222,833153.0
223,284839.47
224,264779.72
225,203181.0
226,1036434.94
227,419474.03
228,354817.72
229,1739730.1
230,615168.3
231,665197.1
232,460478.78
233,199750.03
234,516167.56
235,584625.56
236,1060825.1
237,229970.9
238,470730.72
239,539960.6
240,196147.73
241,329877.72
242,452754.4
243,1027514.1
244,305823.8
245,992063.1
246,202812.62
247,651779.7
248,3414663.5
249,247766.72
250,327427.78
251,284554.5
252,327423.16
253,313069.1
254,339256.66
255,294546.9
256,333480.72
257,466574.56
258,1029734.4
259,305936.3
260,290022.34
261,292835.97
262,772081.9
263,638732.56
264,483232.3
265,1143438.5
266,778433.56
267,318086.72
268,390069.56
269,468750.53
270,546828.6
271,427306.8
272,423016.72
273,478115.94
274,511770.94
275,422599.44
276,455718.62
277,824832.6
278,391803.12
279,190897.06
280,479056.94
281,521895.2
282,355610.34
283,450682.7
284,481055.84
285,1178841.8
286,785474.75
287,246275.73
288,947637.06
289,363227.78
290,722071.5
291,699998.06
292,249679.17
293,523408.03
294,781312.56
295,227283.27
296,590199.6
297,250882.78
298,447947.78
299,235037.44
300,690153.7
301,1773646.0
302,291737.0
303,727049.94
304,905186.3
305,453056.03
306,474237.6
307,461460.6
308,619515.06
309,216570.28
310,152090.81
311,681436.06
312,431464.7
313,476580.8
314,535834.8
315,550245.1
316,438863.03
317,589928.5
318,1314342.6
319,456504.34
320,667761.8
321,544591.94
322,535215.1
323,488026.6
324,466636.28
325,1061077.4
326,552406.44
327,558261.3
328,719564.7
329,980251.7
330,371978.38
331,412678.38
332,771627.9
333,265857.03
334,437862.28
335,283980.75
336,355239.7
337,975750.0
338,886543.25
339,532911.75
340,457829.6
341,244307.25
342,872688.56
343,449926.16
344,312527.25
345,602895.9
346,449903.34
347,369660.94
348,657090.56
349,1381055.9
350,214963.89
351,153513.83
352,713166.6
353,445445.53
354,514172.8
355,822663.75
356,122201.12
357,321875.4
358,763708.6
359,379782.44
360,538891.9
361,562608.44
362,751228.9
363,500376.5
364,672340.6
365,847910.1
366,307040.16
367,210830.19
368,371675.38
369,465008.1
370,309492.38
371,544085.44
372,323560.75
373,496233.03
374,336398.7
375,220479.27
376,1110124.9
377,367216.34
378,476104.2
379,549059.94
380,1192460.8
381,663150.4
382,625373.06
383,234544.44
384,432219.84
385,468400.56
386,288663.34
387,613696.75
388,394691.8
389,284215.9
390,446130.25
391,728815.4
392,329847.4
393,495536.56
394,348084.12
395,369460.53
396,1345374.5
397,1740216.2
398,728194.75
399,492931.8
400,669860.6
401,201616.47
402,798246.5
403,496716.75
404,610702.5
405,326922.16
406,538543.1
407,370354.34
408,971636.0
409,1146033.0
410,436842.94
411,378643.3
412,610013.8
413,710183.3
414,1135372.5
415,391989.62
416,718141.5
417,1419986.4
418,1136701.5
419,519030.84
420,567804.1
421,210027.94
422,254620.22
423,585764.56
424,443178.2
425,226242.52
426,451406.7
427,1202202.2
428,499411.5
429,499221.1
430,417647.38
431,247295.84
432,489353.97
433,716358.5
434,396057.88
435,186044.05
436,265602.97
437,831613.25
438,178895.02
439,747631.44
440,544904.25
441,283701.44
442,478526.53
443,342974.56
444,274268.6
445,1397168.2
446,427049.12
447,614441.94
448,276406.12
449,494167.56
450,331274.7
451,267091.5
452,266614.4
453,285608.25
454,363981.1
455,1366755.8
456,499052.94
457,282176.44
458,336830.72
459,455084.16
460,566887.1
461,876027.3
462,351152.75
